0,1,2,3,4,5,6
0.0,3.2125734691655095,3.2125734691655095,2.688151275643664,0.0,0.0,0.0
0.0,0.0,2.2797407358684736,2.2797407358684736,13.965531388827136,13.965531388827136,13.965531388827136
